@relation 'WDF-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,13,14,12'

@attribute ProfileID numeric
@attribute floor_area numeric
@attribute monthly_income numeric
@attribute total_residents numeric
@attribute roof_material_ENC numeric
@attribute water_access_ENC numeric
@attribute wall_material_ENC numeric
@attribute years_electrified numeric
@attribute AMC_winter numeric
@attribute AMC_yearly numeric
@attribute mu1 numeric
@attribute mu2 numeric
@attribute A1 numeric

@data
7603,45,2571.43,3,4,1,4,3,181.43995,158.870551,7,18,2.771733
10517,64,7625.27,1,7,3,6,2,288.024004,263.094999,6,19,1.796891
1000320,107,1443.3,6,4,0,1,6,140.944869,84.777163,9,19,0.097696
1003894,39,3759.4,6,0,3,6,14,201.893846,248.505071,8,19,2.014122
1004042,8,2819.55,1,4,2,8,6,139.029582,131.824617,6,19,1.490047
1006049,154,628.93,3,4,3,6,12,102.08295,101.339859,6,19,0.706076
12001844,42,1881.19,5,4,0,2,6,146.607139,130.693781,6,19,0.7775
12002208,107,21216.41,9,0,2,1,10,538.884128,492.017129,6,19,2.052686
12005237,54,5390.84,1,4,3,6,10,488.717611,609.754302,6,19,5.19246
12007946,96,26785.71,1,7,3,2,14,273.94629,149.583073,5,19,2.98755
12008015,48,13112.24,4,7,3,2,6,191.867916,193.315402,6,19,1.285743
12008409,59,5178.57,4,0,3,6,30,780.431557,728.629064,4,18,4.675397
12026237,72,3409.09,1,4,2,6,7,927.843858,771.062385,5,19,4.305191
1001859,22,1422.76,2,4,2,1,7,122.402337,100.710197,6,17,2.077287
469,42,1003.24,4,0,3,1,3,334.971858,268.072349,6,19,1.869214
4546,300,78249.34,4,7,3,2,10,1511.219916,1234.670837,10,22,13.968543
10770,162,25054.47,3,7,3,6,3,506.090554,463.345172,7,19,1.960285
1004280,54,187.97,0,4,2,4,4,266.802521,265.840884,8,16,0.948007
40,81,3342.62,7,0,0,4,3,300.699826,146.647486,6,18,2.272337
929,21,23398.33,5,4,0,4,3,373.538821,302.656427,8,18,2.303851
7070,32,9523.81,5,4,0,5,3,185.378577,93.238774,7,18,0.816639
1000489,40,412.37,1,4,2,2,3,184.871369,153.695945,9,20,0.92407
1006378,71,2949.85,14,4,2,4,16,385.934822,292.152126,10,20,2.041433
12004371,45,1482.48,9,4,2,4,17,1462.473518,1598.686409,6,18,5.953958
12005376,18,6377.55,1,4,2,5,10,457.868927,269.234421,7,18,2.502811
12025054,42,3409.09,3,4,3,2,25,130.545699,156.439383,9,19,0.517296
12025539,56,1488.64,4,4,2,2,7,390.84705,375.737809,10,18,2.158743
12026718,70,2977.27,8,4,2,6,15,346.053988,356.258189,6,18,2.5625
12027550,32,1056.82,8,4,2,5,19,389.457652,341.595338,10,18,4.343386
1006398,63,2625.37,8,4,0,1,13,502.148782,295.511526,6,17,3.206922
755,67,7142.86,2,4,2,4,3,229.17829,105.301553,6,19,1.704256
826,90,446.43,3,4,2,2,9,243.4996,102.47783,5,19,5.914285
3767,120,1356.78,5,4,2,6,4,99.495077,107.686069,6,19,0.935184
4529,230,52763.82,4,4,3,1,14,1440.406234,1310.116301,8,19,4.988784
7107,80,1357.14,8,4,0,1,4,125.746062,106.697304,7,19,0.335062
10751,300,51198.26,4,7,3,2,1,1281.810426,1113.774415,6,19,14.287186
1000781,18,1690.72,6,6,1,4,5,91.387382,113.870663,8,19,0.731105
1002491,61,1591.36,7,4,2,6,2,179.690328,123.777896,6,19,0.990523
1002523,39,943.03,4,0,3,6,16,454.507235,142.235405,6,19,1.884661
1002794,63,19155.21,4,7,3,1,29,573.976329,439.097458,7,19,5.392276
1002883,86,1532.42,3,4,0,4,13,123.525344,84.947375,7,19,0.388072
1003059,5,707.27,2,4,2,6,11,182.910668,174.872594,6,19,0.468874
1005715,43,314.47,1,0,3,6,19,214.849769,230.265954,6,19,1.576764
1006472,125,1179.94,5,4,2,6,18,952.051707,754.351167,7,19,10.140819
12004488,95,2695.42,5,4,2,1,18,363.10519,349.269762,6,19,2.296748
12005008,51,10781.67,5,4,3,2,20,673.128095,654.69274,7,19,3.292063
12026003,19,5681.82,1,4,2,5,3,93.743418,166.037839,5,19,0.392077
849,120,11142.06,4,7,3,6,1,594.602605,440.480323,7,21,6.911031
12005714,88,1530.61,1,4,2,6,19,222.015835,182.370813,7,15,2.099014
12006013,56,1632.65,4,5,3,1,2,467.035253,202.81267,6,21,2.020196
100,70,2228.41,7,4,2,5,4,283.380522,225.70618,7,18,1.732832
1004487,36,1879.7,3,4,2,5,2,205.975973,177.436015,6,18,0.985554
1005952,56,786.16,5,4,0,6,9,199.451971,133.800013,7,18,0.574331
12006316,192,1887.76,2,4,3,6,15,171.555286,143.077002,6,18,1.099197
12025283,78,2102.27,4,4,2,6,13,514.306808,438.718816,8,18,1.787366
12026367,67,1136.36,3,4,2,1,10,223.756779,223.224583,8,18,1.442157
12026475,55,1886.36,6,4,2,2,15,304.358368,273.941945,7,18,3.240936
627,120,2380.95,3,4,2,2,3,164.082662,146.675212,6,17,1.683995
3280,130,47745.36,2,7,3,2,1,806.740215,754.022805,7,20,5.993027
1004125,80,939.85,3,4,0,1,4,195.46562,163.075783,8,20,0.545407
1186,156,7799.44,5,4,3,2,2,1001.68195,398.539843,6,19,9.405139
2235,63,1061.01,1,0,3,2,5,210.457954,267.176284,6,19,1.669732
2304,126,3015.08,4,4,2,1,4,100.806158,99.26473,5,19,0.1363
5378,70,5653.27,3,7,3,6,3,848.725495,717.248583,6,19,6.778493
7136,80,30952.38,4,7,3,6,1,313.779603,239.4148,6,19,2.367015
7142,55,15476.19,1,7,3,6,4,153.30403,155.738675,6,19,1.332429
8316,117,6535.95,8,4,0,4,4,95.831153,79.150735,6,19,1.604309
11119,220,26143.79,4,7,3,6,5,1579.048821,1136.21064,6,19,14.463109
1002543,45,7858.55,7,0,3,6,14,242.786499,104.330525,6,19,0.717558
1004150,102,4097.74,8,4,0,6,16,123.831713,122.460238,5,19,0.987289
1004369,500,72368.42,4,7,3,6,5,1485.425698,726.047861,7,19,16.094755
1006050,43,1886.79,1,4,2,6,12,167.294025,162.031725,9,19,1.265838
12004622,67,1886.79,2,4,2,6,18,386.005726,320.494365,6,18,3.771839
12005029,61,1805.93,3,0,3,1,59,371.871858,332.481703,6,19,3.561373
12008245,59,1530.61,0,4,3,6,30,710.925609,390.107973,10,19,2.96565
12008661,95,2295.92,3,4,2,6,20,283.522174,188.627245,3,19,1.512222
12028590,73,3579.55,2,4,2,6,20,96.856081,93.212256,7,18,1.091163
12028780,109,704.55,5,4,2,6,5,617.701288,595.35615,6,19,4.448809
847,180,16713.09,2,7,3,2,21,784.208449,545.933443,6,18,5.511098
1187,165,0,4,4,3,2,16,1610.701266,752.894702,6,18,12.85793
2234,63,2652.52,10,0,3,2,15,275.953384,292.768299,6,18,1.40413
2972,145,9283.82,6,4,3,2,3,676.043544,599.364094,5,18,7.417054
3078,104,12562.81,1,7,3,2,0.417,440.59314,227.285859,9,18,4.929423
4144,36,3366.83,1,0,3,1,15,368.318422,276.922935,6,18,3.742051
8378,88,1350.76,3,4,0,1,12,184.533049,215.185965,5,18,1.32542
10256,111,2701.53,10,4,0,4,5,83.317456,77.863516,7,18,0.576368
11240,99,283.22,5,4,0,1,3,268.592377,229.17887,5,18,3.26957
11254,62,3267.97,3,0,0,1,11,259.804981,243.722206,6,18,3.234072
1001771,88,13617.89,8,7,3,6,28,455.459831,148.4251,7,18,6.450051
1006009,65,1808.18,2,4,0,4,15,176.679137,145.792036,6,18,2.69202
12001675,80,5417.26,7,4,2,6,9,274.078148,263.701586,8,18,1.492822
12002876,137,707.21,4,4,2,6,15,245.909549,212.367127,8,18,1.75902
12008366,96,14285.71,2,4,3,6,21,516.462526,398.263416,5,18,5.051626
12026826,89,1886.36,2,4,2,6,26,1193.588379,1069.915203,6,18,6.060833
12002330,60,4950.5,7,4,2,6,15,149.231666,135.009268,6,17,2.149845
12008886,29,1530.61,1,4,2,5,18,116.825826,68.286103,6,17,0.611966
12025379,85,931.82,4,4,2,6,8,165.235119,184.677536,6,17,1.750833
3153,74,31830.24,4,7,3,2,1,413.755192,403.581722,7,21,1.527846
4531,200,30150.75,2,7,3,2,18,1170.177978,898.839446,7,21,5.636683
1002746,100,10805.5,3,7,3,2,29,439.130683,310.616093,6,17,1.192141
12004462,95,5525.61,7,4,3,6,12,548.145469,566.616518,6,16,2.784911
12026640,180,7522.73,5,4,2,1,10,446.36228,408.332173,6,17,2.441509
12005532,129,5102.04,1,4,3,6,30,114.978429,101.122226,7,15,1.133636
592,88,8928.57,4,4,2,5,3,475.959169,427.87598,6,19,4.087969
4143,42,4111.41,2,1,3,1,15,343.063218,317.674162,6,18,2.747479
4632,86,25198.94,4,7,3,6,5,501.750258,450.072248,5,19,1.050936
5004,81,10610.08,6,0,3,6,6,902.045968,523.091502,6,20,7.530919
2338,36,2889.45,5,4,0,4,4,158.232912,111.106435,4,20,0.230448
2527,60,0,3,4,0,6,4,117.561704,87.986649,7,19,0.914682
3076,115,16331.66,0,7,3,2,1.5,272.537881,186.46595,6,20,6.291473
3094,104,52763.82,2,7,3,2,1.5,649.686438,385.707221,7,20,5.996379
3255,128,20100.5,1,3,3,2,0.667,343.668882,202.992477,7,19,4.142948
7108,55,1357.14,5,4,0,1,4,84.578069,78.28449,6,19,0.298501
7188,63,17857.14,4,7,3,2,6,674.371909,619.099909,8,19,4.830299
10242,103,4357.3,8,4,0,1,5,137.680208,128.472918,4,19,0.312845
10579,64,4466.23,5,7,3,6,3,376.510546,290.772889,10,19,1.950969
1000746,37,948.45,2,4,0,1,5,168.281105,84.515201,7,18,0.906885
1000854,125,412.37,4,4,2,2,9,210.252662,181.758666,7,18,2.129515
1001125,350,67010.31,1,7,3,2,9,983.503237,986.348687,7,20,7.955397
1001795,42,6097.56,2,4,2,4,9,195.792089,118.856632,6,19,0.831656
1002585,50,982.32,4,4,2,6,7,312.299649,227.573611,6,18,3.433561
1002597,44,1866.4,4,4,2,6,9,825.562852,726.812064,7,19,0.982712
1002600,40,1532.42,4,4,2,6,10,198.885814,247.868584,6,18,0.748533
1002685,48,10314.34,3,7,3,6,6,194.232602,188.907372,6,20,1.729935
1002871,44,2868.37,11,4,0,4,5,713.802656,424.307686,5,19,5.525335
1002992,83,1925.34,5,4,2,6,0,177.561104,138.773339,4,20,0.315001
1003064,167,1532.42,1,4,2,6,11,120.349395,128.598797,6,20,0.425766
1003163,104,2239.69,11,4,0,4,11,144.244485,90.87019,5,19,1.206724
1003812,150,39473.68,3,7,3,6,11,663.65627,330.926499,6,20,8.761371
1003900,31,1503.76,0,0,3,6,17,430.663442,326.997574,6,20,1.102194
1003958,53,9398.5,5,0,3,2,10,161.895101,157.8287,8,20,0.809294
1004250,202,11278.2,6,4,2,1,11,114.005216,104.664445,6,19,2.684424
1004384,456,103383.46,4,7,3,6,6,2549.718359,737.250214,9,19,20.665929
1005565,300,133647.8,4,7,3,6,1,1280.642154,870.249078,6,19,13.825675
1005745,40,660.38,4,0,3,6,18,150.453128,99.926917,7,20,1.158598
1006020,66,4952.83,7,4,2,6,11,206.767398,237.616604,7,20,0.849328
12002200,15,0,0,0,2,6,15,262.880921,261.90576,6,19,1.945528
12003318,101,1415.09,1,4,3,1,15,218.749644,428.969854,10,18,0.90406
12004453,40,4312.67,2,4,2,6,11,210.583922,191.791725,6,17,1.702337
12005441,17,12755.1,1,4,2,6,20,868.486516,413.4907,5,18,6.290196
12005610,72,8928.57,3,4,3,7,12,549.583519,309.637371,3,18,3.161569
12006490,51,1530.61,3,4,2,6,10,184.865897,115.261357,6,19,0.472421
12006611,45,0,2,0,2,6,17,95.349553,57.691011,6,18,0.54644
12008908,155,5102.04,5,4,2,1,19,150.249254,140.243133,8,19,0.938889
12026150,25,7954.55,1,4,2,6,17,469.365743,432.51718,4,18,3.442742
12026341,56,227.27,1,4,2,2,15,233.747721,222.910058,4,19,1.527874
12027164,46,3420.45,3,4,3,6,40,359.518015,404.427875,4,19,0.934615
1000697,30,0,4,4,2,8,2,131.729495,89.556422,6,17,1.549227
12002334,112,14710.04,6,4,2,1,11,659.330737,621.955203,7,17,1.796023
12007023,84,765.31,3,4,2,1,1,132.866126,81.8852,7,17,1.005285
1005980,116,7405.66,7,4,0,4,9,142.081315,77.876967,6,17,2.725491
4544,350,79575.6,3,7,3,2,28,906.40137,846.651488,9,18,11.724727
2973,72,16331.66,6,7,3,6,4,693.439575,481.709973,5,18,6.919636
1003077,136,216.11,3,4,2,1,9,164.53915,91.35196,9,18,0.792834
12003339,22,2776.28,1,4,2,1,15,892.235095,498.832152,8,18,4.284091
12003660,128,1886.79,5,4,2,1,8,233.969294,217.146767,8,18,0.863333
12008643,238,9668.37,5,4,2,1,20,329.019672,229.982288,4,18,1.964316
12025890,90,3409.09,1,4,2,6,15,275.662666,267.838889,6,18,5.586667
758,48,5565.48,3,4,0,1,3,1411.030194,420.936888,8,19,3.280485
114,80,1253.48,2,4,2,5,4,101.501156,98.480181,7,19,0.409314
5111,84,1005.03,5,4,0,4,2,109.410944,104.415368,6,19,0.912186
7066,15,4761.9,7,4,0,4,4,207.977797,113.415108,6,19,0.249999
10531,64,1851.85,3,7,3,1,2,348.370259,318.867649,6,19,2.090744
10787,108,16448.8,7,7,3,6,12,609.738667,469.707391,7,19,0.829593
10824,99,9803.92,4,7,3,6,9,561.245073,460.46705,7,19,1.620739
1000822,29,1360.82,8,4,2,1,9,172.724221,138.3724,6,19,2.2524
1005602,408,149371.07,4,7,3,6,5,2490.029764,1278.561526,7,19,19.602145
1005855,60,1477.99,8,4,2,6,11,295.355188,137.389698,5,19,0.524117
12005983,152,1012.76,0,7,3,6,20,248.986668,171.353275,9,19,1.152157
12007686,199,3622.45,8,7,3,2,10,1015.408965,487.086739,5,19,6.018675
12008067,99,25510.2,5,7,3,2,15,198.989355,141.620158,4,19,2.601807
12025292,24,2113.64,11,4,2,6,13,83.324973,124.776815,9,19,0.777835
12027515,60,1704.55,1,4,3,2,22,903.14681,525.987915,6,19,8.359836
12028689,85,1534.09,1,4,3,2,26,950.264166,897.567333,6,19,5.85744
620,35,2976.19,3,4,2,5,3,66.228074,57.752006,8,20,0.82332
5,190,27855.15,5,7,3,2,10,884.76718,510.245011,7,20,12.142991
5041,50,11557.79,3,0,3,6,8,978.069496,795.886436,6,20,8.083618
10472,50,4793.03,6,4,0,4,1,97.510169,56.302127,6,20,0.857094
1000857,28,2886.6,2,6,1,4,10,155.863683,150.068221,8,17,0.967191
1003071,220,982.32,2,4,2,6,10,157.485627,84.508663,6,20,0.400149
1005636,63,2955.97,2,4,2,2,9,87.525892,60.050525,9,20,0.189919
1006301,60,7374.63,4,3,3,6,7,182.965339,140.978728,8,20,1.818628
1006479,32,1002.95,4,4,2,1,6,98.298575,167.198994,9,14,0.728742
12026241,237,56818.18,5,7,3,6,20,1495.167342,1269.619628,9,20,6.495355
12006897,64,4821.43,2,0,3,1,40,471.413149,295.727269,5,17,7.320883
12026228,140,10625,2,4,2,6,18,171.793598,173.109098,6,17,1.780376
863,224,14484.68,3,7,3,6,3,375.556439,283.404864,7,17,1.90882
1004443,675,131580.83,5,4,3,6,4,1603.52804,481.657801,7,21,11.379342
2275,63,5305.04,4,0,3,2,12,253.765777,242.930875,8,18,1.463389
5354,109,11306.53,2,7,3,6,7,1058.350998,800.743898,6,18,13.075203
8430,60,8714.6,7,4,1,4,8,297.166545,270.489702,8,18,1.445417
1000966,28,6515.46,4,4,0,5,7,126.98315,140.704236,8,18,0.977346
1003990,58,2218.05,5,4,2,6,14,298.88952,264.15657,6,18,1.661827
1005632,49,1477.99,3,4,2,4,8,114.746326,94.599956,6,18,1.134291
1005842,18,1588.05,3,4,2,6,7,261.1461,135.277663,8,17,4.539968
1006028,88,1477.99,1,4,2,6,15,97.373071,75.205468,7,18,0.456914
12001498,185,4243.28,7,4,2,2,7,379.916584,218.365539,6,18,2.285417
12004423,55,673.85,3,4,2,6,12,639.724313,573.080737,6,18,2.593827
12006676,81,2602.04,5,7,2,6,17,366.809033,235.796943,6,18,2.556151
12025240,90,8534.09,4,7,3,2,15,761.510519,661.448755,6,18,8.415608
12025990,150,920.45,2,7,3,2,20,714.064892,697.680294,6,18,2.709946
12026939,42,3761.36,3,4,2,6,20,441.075525,426.960054,8,18,2.872222
491,27,1132.69,5,4,2,2,12,154.36907,125.135761,8,19,3.936972
4107,56,1326.26,2,1,3,1,19,573.067057,477.041598,8,19,3.153418
4664,190,29177.72,5,7,3,6,6,875.567194,779.601966,7,19,9.764695
5064,54,21220.16,4,0,3,6,8,393.338287,222.922742,6,19,2.804997
10429,48,3921.57,10,4,0,1,7,294.485251,246.116437,7,19,2.093944
10453,48,217.86,6,4,0,4,6,205.891611,117.542473,6,19,1.653303
1000310,105,412.37,2,4,0,6,6,104.867765,105.781573,6,19,0.414844
1000794,102,1030.93,1,0,0,1,1,96.557431,84.707743,6,19,0.739643
1000797,189,1030.93,6,4,2,1,8,268.457192,181.556941,6,19,1.727735
1002816,50,1532.42,5,4,0,4,11,219.516684,118.232868,7,19,2.457553
1002887,91,2239.69,3,4,0,6,13,126.04314,98.103543,6,19,0.49218
1005566,350,117924.53,1,7,3,6,1,1021.738914,731.546038,6,19,16.275598
1006012,64,2798.74,9,4,0,6,9,364.04684,417.642644,9,19,5.038041
1006045,71,0,0,4,2,5,15,86.771703,75.448731,7,19,1.324133
12000934,61,9900.99,3,0,2,6,25,481.222238,253.69879,6,19,4.152549
12003170,41,4043.13,4,4,2,1,15,233.608975,160.828316,4,18,2.086364
12003708,104,1536.39,0,4,2,6,8,249.087595,262.552162,6,18,0.633216
12006178,64,1352.04,6,4,2,1,13,217.197015,129.806534,6,19,2.327778
12007439,53,1530.61,1,4,2,2,14,323.035819,140.383892,5,18,3.451829
12007885,48,8928.57,4,7,3,2,17,478.675295,204.752146,6,19,5.056225
12007933,53,2551.02,2,7,3,2,3,555.129595,215.382818,6,19,6.858233
12028139,77,1704.55,1,7,3,2,12,150.766974,173.371545,8,19,1.182804
12028724,60,3068.18,6,7,3,6,35,198.137588,224.160491,8,19,1.545614
4172,42,3768.84,3,0,3,1,8,518.261073,351.107712,6,17,4.008316
12003452,45,1536.39,6,4,2,4,8,161.00676,206.201007,6,17,2.95051
12004206,33,3935.31,8,4,2,4,7,262.25113,244.368904,8,17,1.634886
2982,100,12599.47,6,4,3,2,18,898.176816,762.706178,6,16,7.245013
4767,217,21356.78,4,0,3,6,9,1370.182212,707.398851,7,19,6.049856
4971,100,8793.97,3,0,3,1,10,304.680461,276.055633,7,18,2.363232
7705,24,2071.43,3,4,1,4,5,186.526259,212.838085,6,15,1.543823
11117,200,18518.52,7,7,3,6,11,958.207145,754.901068,6,18,8.117011
1004389,375,131580.83,4,7,3,6,5,1812.626323,594.452274,10,19,6.369908
371,56,2912.62,5,4,2,4,1,76.265797,61.889871,8,18,0.86009
1003255,65,10805.5,3,7,3,6,10,376.575204,416.339387,7,20,3.125419
1004243,168,11992.48,7,4,2,1,11,126.288951,104.22169,4,20,0.378683
1006686,650,202802.36,1,7,3,6,7,586.631931,308.034384,7,20,2.821732
12008037,50,10204.08,4,7,3,6,2,667.71262,255.602537,8,20,4.938956
370,58,4530.74,4,4,2,4,1,107.820176,108.675581,6,18,3.003068
3451,170,2135.68,7,4,3,2,4,294.365985,207.839231,6,18,1.424796
4112,42,7035.18,4,0,3,1,22,410.016937,293.931362,8,18,3.613257
5417,312,3015.08,5,7,3,6,3,975.701817,737.790337,6,18,9.180184
8421,70,12135.08,9,0,2,2,10,176.770053,223.430046,6,18,1.480821
10671,266,45751.63,6,7,3,2,4,1144.784692,1015.460013,7,18,11.771212
1003883,52,5639.1,3,0,3,6,6,189.69992,262.494605,6,18,1.494051
1005954,117,0,0,4,0,2,10,379.840869,277.634111,7,18,4.166211
12001576,54,1881.19,6,4,2,6,3,137.290484,68.031099,10,18,0.816546
12003894,169,5390.84,2,4,3,2,12,215.166603,201.152752,9,17,1.577647
12006858,156,3469.39,11,7,2,1,17,803.180738,587.584152,9,18,4.993496
12007014,72,1071.43,8,4,2,6,11,395.030165,197.132184,6,18,2.569444
12007270,63,714.29,3,4,2,1,3,147.593235,103.609407,6,18,1.521285
12007738,79,10204.08,4,4,3,6,16,210.918682,150.958703,6,18,2.048291
12024707,115,20454.55,2,7,3,6,20,141.290277,188.736483,6,18,2.189785
12026154,54,3977.27,1,4,2,6,10,1026.819693,892.219647,4,18,5.410753
12026748,97,28409.09,4,4,3,6,26,239.575809,253.657942,6,18,2.2125
2989,48,17587.94,2,7,3,6,21,802.522103,502.622074,6,17,3.54061
5355,140,42713.57,4,7,3,6,8,814.056486,634.509832,7,17,9.474392
12028650,122,1886.36,2,4,3,6,13,181.777037,200.364143,6,17,1.039418
122,50,6981.13,4,0,3,2,10,361.899844,651.857427,8,19,10.081389
595,120,23809.52,6,4,2,5,4,84.616501,73.43813,6,19,1.323226
1193,121,22284.12,3,4,3,2,1,1628.895708,510.106579,7,19,18.165873
3740,140,1507.54,2,4,2,2,3,191.241004,191.22947,6,19,0.983333
8339,92,1742.92,9,4,0,1,4,238.186307,182.597493,6,19,1.398578
8368,90,6535.95,8,4,0,1,6,308.142148,324.564642,7,19,2.4216
10539,45,9259.26,7,7,3,6,3,472.422778,443.730654,6,19,1.759737
1000273,45,2474.23,4,4,0,1,7,145.920172,78.752155,5,19,0.254428
1001801,174,9247.97,7,4,0,1,7,1249.302067,637.8731,5,19,1.515943
1002395,89,1532.42,3,4,2,6,2,305.811321,242.841727,4,19,0.213584
1002795,63,12770.14,5,7,3,2,1,511.05495,393.345557,6,19,6.890624
1002806,121,4911.59,6,4,0,4,10,693.050334,405.931314,6,19,7.840097
1002807,71,2868.37,11,4,0,4,11,174.297665,274.314285,6,19,1.895981
1002834,142,7701.38,6,4,2,4,11,432.068069,416.811748,6,19,6.6542
1003155,81,353.63,3,4,0,1,13,77.233927,110.647922,6,19,0.415681
1003946,82,7518.8,3,0,3,6,16,560.915398,478.323182,6,19,3.504847
1004026,51,1503.76,8,4,2,6,3,239.326688,169.049538,8,18,1.065128
1004080,126,7518.8,1,4,2,6,4,113.944348,114.578289,5,19,2.962975
1005540,425,192610.06,4,4,3,6,3,1780.170052,1579.797053,9,19,20.073235
1005747,41,1477.99,0,0,3,6,18,412.828093,217.554697,10,19,1.611286
1005829,71,5503.14,6,4,2,6,16,338.355431,289.564205,6,18,2.554576
1006198,69,0,1,4,2,2,7,241.226166,147.104249,7,19,1.761628
12000861,41,0,5,4,3,2,2,728.173291,385.00225,6,19,4.829412
12003270,52,7547.17,1,4,2,5,3,259.217627,191.805993,5,19,3.001136
12005493,98,1530.61,1,4,2,6,19,824.74306,481.743454,6,19,4.397843
12006256,178,6071.43,4,4,2,1,3,228.200859,142.561823,7,19,1.63631
12027268,47,2943.18,8,4,3,6,50,700.978693,630.353007,7,19,3.953401
3343,275,70351.76,2,7,3,2,0.01,364.010412,280.131576,8,19,2.343658
1003292,70,16699.41,4,7,3,6,1,583.008248,507.938907,8,21,3.271573
2056,90,1356.78,4,4,1,4,4,110.893362,62.040711,6,18,1.772938
2921,72,2261.31,4,7,3,6,10,361.589871,199.445928,6,18,3.729252
4156,42,11306.53,7,0,3,1,17,818.160843,518.275421,5,18,5.140906
8406,22,1633.99,5,4,0,4,10,73.657008,58.760277,6,18,1.938338
8439,36,2222.22,12,4,0,4,6,584.905115,371.540912,6,18,4.440193
10181,42,6100.22,6,4,0,4,5,113.033304,72.405683,4,18,1.262743
1001720,99,11178.86,4,7,3,6,25,536.279827,192.538628,7,18,2.246196
1001794,57,0,7,4,2,1,9,253.230172,152.452662,6,18,3.30235
1001858,40,8130.08,10,4,2,1,8,191.51227,213.928731,7,18,0.715895
1003981,81,751.88,3,4,2,6,3,224.54138,197.553905,5,18,2.556147
1004004,71,1879.7,4,4,2,6,8,457.642116,356.395272,7,18,3.508376
12001476,55,3974.54,9,4,2,4,7,264.173606,157.570392,5,18,1.047287
12002646,125,1527.58,2,4,2,4,15,146.13639,126.399632,10,18,0.639167
12004748,176,26954.18,1,7,2,2,18,1216.384161,986.672145,7,18,10.755556
12006199,36,2372.45,5,4,2,1,1,188.334106,95.304742,5,18,2.706874
12025578,126,3409.09,4,4,3,6,20,319.241277,346.600324,6,18,2.606614
12025873,53,1534.09,0,4,2,6,3,160.851777,173.37805,5,18,2.9775
8424,28,1350.76,3,4,1,4,10,251.259862,222.495064,6,15,2.704253
12003920,63,2964.96,2,4,2,6,14,226.956733,243.10137,10,17,0.90098
142,50,16037.74,4,0,3,2,10,215.204334,548.344208,6,20,5.277549
1004244,163,1541.35,1,4,2,1,7,135.464148,95.139533,5,20,0.831781
1005922,61,2468.55,5,4,0,4,5,510.914423,287.429145,8,20,1.063933
1006687,650,202802.36,1,7,3,6,7,590.235111,436.297988,7,20,7.80547
12003274,62,5390.84,2,4,2,1,1,450.090711,336.031104,5,19,2.267045
12006403,200,2551.02,4,4,2,6,13,148.124763,68.804761,6,20,2.026397
12028165,46,8409.09,3,7,3,6,18,266.33396,320.20821,4,20,0.900269
12028681,180,2193.18,7,7,3,6,30,582.458899,538.183899,7,18,6.2375
243,60,19056.6,6,0,3,2,10,188.925107,577.702841,7,19,4.969856
4567,300,50397.88,2,0,3,2,25,653.937925,606.755764,10,19,4.445148
4331,27,753.77,7,4,1,4,3,147.989532,83.152067,7,19,1.578383
7072,63,2380.95,3,4,0,1,4,188.485031,86.256132,4,19,1.198144
10207,84,0,3,4,0,1,5,98.047647,69.609761,1,19,0.042684
10459,72,2178.65,6,4,0,4,1,124.500237,80.895007,7,19,0.732832
1002630,63,2023.58,3,4,2,6,9,116.113071,106.549176,6,19,0.945885
1003088,181,9823.18,5,4,2,6,2,271.43833,246.468501,6,19,1.568428
1003932,44,1015.04,4,0,3,6,15,90.995734,100.334674,5,19,1.024263
1003970,43,2969.92,6,7,3,2,15,236.744601,268.679282,5,19,1.501239
1004049,19,0,6,4,2,2,10,319.870838,349.470385,8,18,3.48043
1004167,79,3007.52,1,4,2,1,3,104.151373,95.069347,8,19,0.369461
1004173,41,1879.7,5,4,2,1,11,100.117046,96.944404,6,19,1.111296
1004239,15,0,2,4,2,1,11,122.263632,133.362725,7,19,0.45737
1006371,38,4424.78,1,4,2,6,3,330.824307,249.679233,7,18,3.078101
12003305,100,9474.39,4,4,2,6,15,324.537754,305.884063,6,19,3.519679
12003313,177,8126.68,3,7,3,6,15,534.232779,405.934425,6,19,3.824295
12004020,39,539.08,1,4,2,6,15,769.440921,744.715817,6,19,4.161932
12005142,58,18221.02,3,4,3,2,14,879.652729,688.42752,6,19,10.150198
12005450,152,3826.53,2,7,3,2,19,935.165973,510.954493,7,19,3.520588
12005606,142,17857.14,3,7,3,2,15,547.69203,275.86999,5,19,2.316667
12028555,151,1704.55,2,4,2,6,13,203.718316,203.599134,6,19,0.687566
87,32,2228.41,5,4,2,5,3,130.582856,116.566958,6,18,1.774483
10445,51,2178.65,5,4,0,2,4,143.101754,138.001149,6,18,2.191262
1000827,123,3092.78,6,4,0,2,4,119.730271,169.203527,6,18,1.548015
1001767,112,15853.66,5,7,3,6,15,555.109614,231.80465,6,18,3.595365
1002683,63,10805.5,5,7,3,6,5,211.61204,241.951217,7,18,1.438035
12002542,139,1527.58,2,4,2,6,10,369.255398,328.417335,6,18,2.388809
12002906,125,4243.28,6,4,2,2,10,183.139842,180.226558,9,18,0.960465
12006208,92,7372.45,4,4,2,6,20,279.361194,198.633198,5,18,3.379664
12008128,70,19132.65,5,7,3,2,12,696.180992,419.468281,5,18,9.814659
12026102,74,18181.82,2,4,2,6,15,239.285378,216.538771,3,18,2.039516
12007196,35,0,0,4,2,6,11,469.741647,271.500087,5,17,3.978481
