@relation WDF_large_small_R

@attribute ProfileID numeric
@attribute floor_area numeric
@attribute monthly_income numeric
@attribute total_residents numeric
@attribute roof_material {Asbestos,Tiles,Plastic,Blocks,IBR/Corr.Iron/Zinc,Concrete,'Wood/Masonite board',Thatch/Grass}
@attribute water_access {'tap inside house','tap in yard','nearby river/dam/borehole','block/street taps'}
@attribute wall_material {Brick,Blocks,Asbestos,Plaster,Daub/Mud/Clay,IBR/Corr.Iron/Zinc,'Wood/Masonite board',Plastic,Concrete}
@attribute years_electrified numeric
@attribute Province {WC,KZN,EC,GP,FS,LIM,NC,NW,MP}
@attribute AMC_winter numeric
@attribute AMC_yearly numeric
@attribute mu1 numeric
@attribute mu2 numeric
@attribute A2 numeric

@data
7174,65,11904.76,1,Tiles,'tap inside house',Plaster,4,EC,178.046464,223.457386,6,21,0.856899
7180,55,19047.62,2,Tiles,'tap inside house',Plaster,4,EC,441.404019,441.506262,7,18,3.930855
7181,70,20238.1,4,Tiles,'tap inside house',Plaster,1,EC,628.064648,611.474041,7,18,5.669449
7185,170,45238.1,4,Tiles,'tap inside house',Plaster,7,EC,824.150805,499.897903,7,20,10.575835
7187,67,22619.05,2,Tiles,'tap inside house',Brick,7,EC,315.84137,286.930525,7,21,3.953452
7188,63,17857.14,4,Tiles,'tap inside house',Brick,6,EC,674.371909,619.099909,8,19,11.705373
7208,700,70238.1,1,Tiles,'tap inside house',Brick,7,GP,1428.971229,1452.575102,7,18,16.079699
7212,450,45238.1,4,Tiles,'tap inside house',Brick,13,GP,1197.700771,1417.713669,7,19,19.494623
7218,400,45238.1,5,IBR/Corr.Iron/Zinc,'tap inside house',Plaster,5,GP,2398.776121,1691.650524,7,18,23.092891
7225,320,84523.81,3,Tiles,'tap inside house',Brick,1,GP,1459.74342,1486.985211,6,19,9.642611
7239,410,63095.24,5,Concrete,'tap inside house',Plaster,1,GP,1494.934254,1475.322419,7,19,16.701033
7246,400,45238.1,3,Tiles,'tap inside house',Brick,16,GP,1051.632811,1017.015073,7,21,13.412415
7250,680,95238.1,4,Tiles,'tap inside house',Brick,5,GP,910.972331,947.229108,4,17,18.550294
7541,40,8333.33,3,Tiles,'tap inside house',Brick,5,EC,241.789783,253.760419,6,16,0.812097
7580,35,9523.81,12,IBR/Corr.Iron/Zinc,'nearby river/dam/borehole',Daub/Mud/Clay,3,KZN,263.977514,135.52006,7,19,3.835853
7594,15,1190.48,4,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,4,KZN,89.77367,50.301372,4,18,0.799381
7596,48,3809.52,1,IBR/Corr.Iron/Zinc,'nearby river/dam/borehole',Blocks,3,KZN,87.358183,58.9646,6,18,1.409446
7603,45,2571.43,3,IBR/Corr.Iron/Zinc,'nearby river/dam/borehole',Daub/Mud/Clay,3,KZN,181.43995,158.870551,7,18,2.074223
7608,24,1285.71,1,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,4,KZN,156.295116,161.267218,7,16,1.874379
7618,54,2380.95,5,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,3,KZN,157.564355,149.546545,6,19,2.800487
7620,60,2571.43,4,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,4,KZN,89.348336,73.869136,6,19,1.257333
7627,17,1285.71,0,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,3,KZN,395.990276,184.725418,8,18,3.399491
7636,77,1285.71,4,IBR/Corr.Iron/Zinc,'nearby river/dam/borehole',Blocks,4,KZN,73.734656,52.100002,6,19,1.270719
7647,17,1285.71,1,Thatch/Grass,'tap in yard',Daub/Mud/Clay,4,KZN,114.618863,66.571941,7,18,1.52508
7654,27,2380.95,14,Thatch/Grass,'nearby river/dam/borehole',Daub/Mud/Clay,5,KZN,147.739838,114.056888,6,19,2.349145
7659,56,9523.81,5,IBR/Corr.Iron/Zinc,'nearby river/dam/borehole',Blocks,5,KZN,170.068596,133.219135,5,18,2.142492
7661,21,952.38,5,IBR/Corr.Iron/Zinc,'nearby river/dam/borehole',Daub/Mud/Clay,5,KZN,118.960076,90.677014,6,19,0.404199
7663,96,4761.9,7,Asbestos,'block/street taps',Blocks,5,KZN,350.767034,257.591651,6,18,5.025167
7667,42,1476.19,5,IBR/Corr.Iron/Zinc,'nearby river/dam/borehole',Blocks,5,KZN,193.914719,153.445131,10,19,1.595108
7668,36,2380.95,4,IBR/Corr.Iron/Zinc,'nearby river/dam/borehole',Blocks,5,KZN,308.875976,259.886254,7,18,1.655907
7672,24,1357.14,4,IBR/Corr.Iron/Zinc,'nearby river/dam/borehole',Blocks,4,KZN,187.657098,156.587819,5,16,2.438097
7675,9,1261.9,4,IBR/Corr.Iron/Zinc,'nearby river/dam/borehole',Daub/Mud/Clay,5,KZN,202.330865,195.919264,6,18,2.5056
7677,70,10714.29,5,IBR/Corr.Iron/Zinc,'tap in yard',Blocks,5,KZN,372.397118,294.621285,5,17,2.248312
7689,104,2571.43,8,Asbestos,'tap in yard',Blocks,4,KZN,151.713464,110.325898,6,19,2.099934
7690,98,952.38,2,IBR/Corr.Iron/Zinc,'tap in yard',Blocks,3,KZN,284.639002,234.164831,8,18,1.915722
7691,42,1666.67,6,IBR/Corr.Iron/Zinc,'nearby river/dam/borehole',Daub/Mud/Clay,5,KZN,92.650648,80.393466,6,18,1.344045
7694,60,2500,3,IBR/Corr.Iron/Zinc,'nearby river/dam/borehole',Blocks,5,KZN,182.102986,158.94664,4,18,2.080823
7695,150,9523.81,6,IBR/Corr.Iron/Zinc,'tap in yard',Blocks,5,KZN,237.672262,201.472468,5,19,3.502159
7698,32,119.05,6,IBR/Corr.Iron/Zinc,'nearby river/dam/borehole',Daub/Mud/Clay,5,KZN,107.931817,77.949948,6,19,1.535654
7701,99,2500,4,IBR/Corr.Iron/Zinc,'tap inside house',Daub/Mud/Clay,5,KZN,214.975526,174.511568,6,20,1.673856
7702,55,1190.48,4,IBR/Corr.Iron/Zinc,'tap in yard',Daub/Mud/Clay,5,KZN,182.624854,198.979862,6,20,1.487321
7703,63,2500,8,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,5,KZN,207.956828,181.140065,6,18,1.94472
7705,24,2071.43,3,IBR/Corr.Iron/Zinc,'nearby river/dam/borehole',Daub/Mud/Clay,5,KZN,186.526259,212.838085,6,15,1.63732
7707,16,1785.71,2,IBR/Corr.Iron/Zinc,'nearby river/dam/borehole',Daub/Mud/Clay,5,KZN,119.433893,116.139851,6,18,1.038248
7710,20,1285.71,1,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,5,KZN,102.76601,69.96647,6,18,1.525641
7712,24,2714.29,2,IBR/Corr.Iron/Zinc,'nearby river/dam/borehole',Daub/Mud/Clay,5,KZN,104.078309,100.492581,8,18,0.982384
7715,32,6523.81,26,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,5,KZN,367.448413,535.616368,6,19,4.268566
7716,36,3071.43,7,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,5,KZN,229.362334,186.608894,6,18,2.574838
7718,48,2380.95,7,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,5,KZN,156.905743,156.905743,6,19,1.635706
7736,10,238.1,6,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,5,LIM,123.773289,50.48621,1,19,0.481061
7738,96,714.29,7,IBR/Corr.Iron/Zinc,'nearby river/dam/borehole',Blocks,5,LIM,127.579738,51.5473,1,19,0.645958
7749,27,2476.19,9,IBR/Corr.Iron/Zinc,'tap in yard',Daub/Mud/Clay,5,LIM,185.228895,57.634498,5,19,1.083227
7763,119,4047.62,2,IBR/Corr.Iron/Zinc,'tap in yard',Brick,5,LIM,305.22177,131.959493,6,18,2.917331
7774,20,2000,4,IBR/Corr.Iron/Zinc,'tap in yard',Daub/Mud/Clay,5,LIM,137.580665,63.942005,5,20,0.921405
7775,168,1190.48,5,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,4,LIM,123.062104,52.042033,6,20,1.277586
7776,192,2571.43,5,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,5,LIM,277.71292,117.404627,6,17,3.860517
7797,119,3904.76,10,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,4,LIM,339.516708,149.676792,2,19,3.950966
7798,50,1285.71,4,IBR/Corr.Iron/Zinc,'tap in yard',Blocks,5,LIM,181.507787,84.159177,6,18,2.625682
7800,104,1142.86,6,IBR/Corr.Iron/Zinc,'nearby river/dam/borehole',Blocks,5,LIM,156.581598,72.320731,3,20,1.047353
7829,18,5357.14,3,IBR/Corr.Iron/Zinc,'block/street taps','Wood/Masonite board',6,EC,116.726458,105.535588,7,18,1.842196
7885,140,1357.14,4,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,6,EC,82.740643,102.877729,8,18,2.063006
7892,8,1380.95,4,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,6,EC,118.858298,106.04906,8,18,3.251153
7912,91,2714.29,6,IBR/Corr.Iron/Zinc,'tap inside house',Blocks,6,EC,142.136017,180.785,9,18,3.212923
7953,18,1357.14,5,IBR/Corr.Iron/Zinc,'tap in yard',Daub/Mud/Clay,5,NC,169.739243,135.283518,6,19,1.440018
7961,60,1357.14,8,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,5,NC,87.058544,54.285008,8,18,1.457964
7984,40,1904.76,7,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,5,NC,122.503669,70.168112,7,19,1.555535
8019,120,714.29,6,IBR/Corr.Iron/Zinc,'block/street taps',Brick,5,NC,251.837352,210.352203,6,19,2.82063
8263,37,871.46,9,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,4,KZN,202.547158,165.16317,7,18,2.216101
8266,70,2265.8,5,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,4,KZN,130.41229,87.714796,6,18,1.657287
8270,88,2178.65,4,IBR/Corr.Iron/Zinc,'tap inside house',Brick,5,KZN,128.191063,142.727354,6,19,3.046844
8299,70,3028.32,4,IBR/Corr.Iron/Zinc,'nearby river/dam/borehole',Blocks,3,KZN,86.95238,110.735929,6,18,0.895959
8300,45,7625.27,9,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,4,KZN,107.187753,78.433801,6,20,1.364756
8306,80,2222.22,0,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,4,KZN,159.030305,154.264536,8,18,2.324181
8316,117,6535.95,8,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,4,KZN,95.831153,79.150735,6,19,2.731718
8321,32,1089.32,3,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,4,KZN,538.241802,365.572204,8,18,4.851061
8323,20,653.59,4,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,5,KZN,102.399301,82.255655,6,18,2.138007
8329,6,283.22,4,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,5,KZN,205.474214,87.703064,6,18,2.239764
8339,92,1742.92,9,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,4,KZN,238.186307,182.597493,6,19,2.957564
8340,54,0,5,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,4,KZN,110.247254,60.21198,8,18,1.15625
8343,48,1350.76,0,IBR/Corr.Iron/Zinc,'nearby river/dam/borehole',Daub/Mud/Clay,4,KZN,84.895792,53.558766,9,18,0.995912
8355,26,1350.76,12,Thatch/Grass,'nearby river/dam/borehole',Daub/Mud/Clay,10,KZN,150.705816,117.594924,6,19,2.213148
8359,56,8714.6,6,IBR/Corr.Iron/Zinc,'nearby river/dam/borehole',Blocks,6,KZN,217.380184,174.919207,6,19,1.364073
8360,49,1089.32,5,IBR/Corr.Iron/Zinc,'nearby river/dam/borehole',Daub/Mud/Clay,6,KZN,123.360482,136.622605,5,18,2.512754
8362,26,1089.32,7,IBR/Corr.Iron/Zinc,'nearby river/dam/borehole',Daub/Mud/Clay,7,KZN,86.066589,105.827769,6,18,0.665957
8365,88,2178.65,1,IBR/Corr.Iron/Zinc,'nearby river/dam/borehole',Blocks,6,KZN,74.040425,165.445255,8,17,0.833955
8366,55,1372.55,8,IBR/Corr.Iron/Zinc,'nearby river/dam/borehole',Blocks,6,KZN,121.419203,132.406889,6,18,1.332736
8368,90,6535.95,8,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,6,KZN,308.142148,324.564642,7,19,3.405912
8372,154,1633.99,3,Asbestos,'tap in yard',Brick,12,KZN,382.26147,309.671397,7,17,2.56506
8378,88,1350.76,3,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,12,KZN,184.533049,215.185965,5,18,2.477117
8382,56,2440.09,6,IBR/Corr.Iron/Zinc,'nearby river/dam/borehole',Daub/Mud/Clay,8,KZN,321.531222,247.540041,6,18,3.10934
8385,155,14161.22,4,Plastic,'tap inside house',Blocks,10,KZN,311.229023,305.272576,5,19,2.333516
8387,14,283.22,4,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,10,KZN,192.058971,304.604742,5,18,1.142549
8388,109,1089.32,4,Tiles,'block/street taps',Blocks,10,KZN,261.079617,239.428008,7,16,1.923066
8390,21,871.46,4,IBR/Corr.Iron/Zinc,'nearby river/dam/borehole',Daub/Mud/Clay,3,KZN,80.767972,69.314279,6,19,0.878291
8391,54,1285.4,12,IBR/Corr.Iron/Zinc,'nearby river/dam/borehole',Daub/Mud/Clay,3,KZN,350.651283,296.491468,6,15,2.460587
8401,122,1350.76,4,Asbestos,'tap in yard',Brick,10,KZN,244.121666,160.025975,6,20,2.309461
8402,98,326.8,1,IBR/Corr.Iron/Zinc,'tap in yard',Blocks,6,KZN,312.005134,281.792319,10,18,2.313325
8404,22,1416.12,6,Asbestos,'block/street taps',Daub/Mud/Clay,4,KZN,105.041473,78.330005,6,18,0.990226
8406,22,1633.99,5,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,10,KZN,73.657008,58.760277,6,18,1.279603
8408,64,3485.84,4,IBR/Corr.Iron/Zinc,'nearby river/dam/borehole',Blocks,6,KZN,164.252871,155.111733,4,18,1.812625
8411,56,435.73,2,IBR/Corr.Iron/Zinc,'nearby river/dam/borehole',Blocks,10,KZN,96.065722,52.27683,5,18,0.596441
8417,74,566.45,4,Asbestos,'tap in yard',Brick,7,KZN,153.453308,154.344449,6,19,2.4625
8418,36,2178.65,10,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,8,KZN,230.054493,244.077145,7,18,2.068843
8420,48,2832.24,7,IBR/Corr.Iron/Zinc,'tap in yard',Brick,10,KZN,129.015737,186.345779,6,20,1.458101
8421,70,12135.08,9,Asbestos,'tap in yard',Brick,10,KZN,176.770053,223.430046,6,18,2.368029
8424,28,1350.76,3,IBR/Corr.Iron/Zinc,'nearby river/dam/borehole',Daub/Mud/Clay,10,KZN,251.259862,222.495064,6,15,2.597029
8426,31,2701.53,16,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,8,KZN,764.552794,534.150435,6,17,8.970124
8427,19,0,1,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,8,KZN,238.424048,206.542361,5,18,2.543814
8428,17,501.09,4,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,10,KZN,239.427064,149.964286,7,17,2.499961
8430,60,8714.6,7,IBR/Corr.Iron/Zinc,'nearby river/dam/borehole',Daub/Mud/Clay,8,KZN,297.166545,270.489702,8,18,2.534554
8432,27,2701.53,1,Asbestos,'nearby river/dam/borehole',Brick,10,KZN,174.327126,145.584799,7,19,0.406715
8433,16,3050.11,1,IBR/Corr.Iron/Zinc,'nearby river/dam/borehole',Daub/Mud/Clay,10,KZN,159.340304,156.71371,8,18,1.579889
8439,36,2222.22,12,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,6,KZN,584.905115,371.540912,6,18,8.047055
8442,49,871.46,5,IBR/Corr.Iron/Zinc,'nearby river/dam/borehole',Blocks,10,KZN,194.453736,333.299172,5,20,1.138813
8445,32,871.46,5,IBR/Corr.Iron/Zinc,'nearby river/dam/borehole',Brick,8,KZN,141.255517,133.6869,6,17,3.030153
8446,63,3572.98,6,IBR/Corr.Iron/Zinc,'nearby river/dam/borehole',Blocks,8,KZN,199.335388,232.005565,7,18,1.997755
8449,34,1307.19,12,Asbestos,'block/street taps',Blocks,10,KZN,106.887337,96.977031,6,19,1.52311
8450,46,1742.92,10,Asbestos,'block/street taps',Blocks,5,KZN,123.725082,143.189455,6,18,1.501697
8465,40,2178.65,10,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,6,EC,268.020316,167.216261,7,18,5.025608
8470,63,1742.92,3,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,6,EC,106.1918,97.780667,7,19,1.262312
8474,24,1350.76,2,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,4,EC,229.545979,67.982756,7,18,1.132685
8476,72,1742.92,6,IBR/Corr.Iron/Zinc,'block/street taps',Brick,6,EC,118.766992,98.074673,7,19,1.685084
8479,90,1350.76,2,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,7,EC,136.147831,117.576028,6,18,2.044458
8483,32,3921.57,6,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,3,EC,92.741112,85.558379,6,18,1.32339
8487,20,4357.3,4,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,2,EC,143.618236,61.896143,7,19,1.87571
8505,36,435.73,2,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,10,EC,92.037249,57.601569,7,19,1.446442
8509,35,579.52,7,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,8,EC,194.100447,84.824142,5,18,3.555892
8523,23,762.53,1,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,8,EC,349.620797,259.221779,10,19,3.294856
8538,41,827.89,3,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,3,EC,109.325334,110.887472,8,18,1.617139
8540,31,1633.99,12,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,4,EC,132.129356,90.224615,7,19,1.84807
8577,50,2178.65,0,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,7,EC,384.751657,357.590832,2,18,1.074189
10159,100,566.45,9,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,4,KZN,184.34042,175.867939,9,19,2.398532
10160,130,871.46,5,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,5,KZN,78.250271,93.454195,7,18,1.141592
10163,60,2265.8,7,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,4,KZN,176.598219,96.723834,8,18,3.296445
10169,34,653.59,5,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,8,LIM,119.724734,52.819803,6,19,2.298129
10172,47,1198.26,7,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,5,LIM,248.016771,136.813477,6,19,2.63337
10174,148,2614.38,4,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,5,LIM,160.065446,101.003369,4,19,2.346987
10175,31,1350.76,3,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,8,LIM,136.153878,52.548676,6,19,1.118763
10177,74,1655.77,13,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,5,LIM,286.742416,154.236222,6,19,3.13207
10178,207,3921.57,4,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,4,LIM,176.376206,119.595206,6,18,1.995993
10181,42,6100.22,6,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,5,LIM,113.033304,72.405683,4,18,2.04407
10189,22,1742.92,6,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,5,LIM,146.607455,74.732544,6,19,2.160717
10190,60,2178.65,5,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,5,LIM,259.622373,119.374966,4,19,1.996073
10191,106,1350.76,4,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,5,LIM,193.356311,91.254805,4,20,2.207851
10193,114,283.22,7,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,5,LIM,118.06865,78.881091,4,19,1.278033
10194,45,1851.85,4,IBR/Corr.Iron/Zinc,'block/street taps',IBR/Corr.Iron/Zinc,3,LIM,199.108942,111.880212,6,17,3.086474
10197,51,1089.32,2,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,5,LIM,140.845356,111.079665,6,18,1.342663
10199,153,1350.76,3,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,5,LIM,114.346655,110.262035,8,18,1.584186
10200,46,2178.65,6,IBR/Corr.Iron/Zinc,'block/street taps','Wood/Masonite board',5,LIM,122.603097,68.709649,6,19,1.414478
10201,50,1742.92,5,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,5,LIM,94.746829,68.00616,7,19,0.921126
10204,84,718.95,6,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,6,LIM,148.606296,100.774129,6,19,1.335397
10207,84,0,3,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,5,LIM,98.047647,69.609761,1,19,1.007407
10210,85,4357.3,5,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,4,LIM,125.326515,111.55617,5,19,1.729302
10213,105,4357.3,6,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,5,LIM,99.503769,78.184872,6,19,1.68552
10223,91,1089.32,6,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,5,LIM,116.955919,67.58798,6,19,2.206131
10227,31,1350.76,1,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,5,LIM,460.198001,174.114675,6,19,0.17904
10241,82,1525.05,5,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,5,LIM,82.146933,64.616973,7,18,1.224576
10242,103,4357.3,8,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,5,LIM,137.680208,128.472918,4,19,1.981755
10245,257,11982.57,2,IBR/Corr.Iron/Zinc,'tap inside house',Blocks,8,LIM,297.114927,251.574759,7,20,5.074617
10253,64,2222.22,2,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,5,LIM,154.743274,139.108178,6,19,0.867157
10256,111,2701.53,10,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,5,LIM,83.317456,77.863516,7,18,1.30638
10262,44,566.45,7,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,4,LIM,220.179376,213.986867,6,18,2.662187
10404,84,566.45,5,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,6,NC,85.134317,51.707996,7,19,1.58712
10408,42,3267.97,2,IBR/Corr.Iron/Zinc,'tap in yard',Blocks,6,NC,161.822512,94.236753,7,19,2.410855
10413,42,1350.76,4,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,6,NC,113.723114,113.167231,6,18,1.744867
10429,48,3921.57,10,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,7,NC,294.485251,246.116437,7,19,4.028155
10437,32,1002.18,5,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,2,NC,150.107444,71.074731,6,18,2.054476
10445,51,2178.65,5,IBR/Corr.Iron/Zinc,'block/street taps',Brick,4,NC,143.101754,138.001149,6,18,1.549787
10446,75,6564.27,7,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,7,NC,309.240139,180.254693,9,19,3.080266
10453,48,217.86,6,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,6,NC,205.891611,117.542473,6,19,2.907744
10459,72,2178.65,6,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,1,NC,124.500237,80.895007,7,19,1.150093
10460,68,2614.38,3,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,7,NC,83.459345,74.23098,6,18,1.402956
10471,80,2614.38,9,IBR/Corr.Iron/Zinc,'block/street taps',Brick,7,NC,424.639605,259.836044,6,19,3.505584
10472,50,4793.03,6,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,1,NC,97.510169,56.302127,6,20,1.362039
10474,70,1633.99,4,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,6,NC,112.088865,106.447171,6,19,1.461058
10478,80,566.45,15,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,6,NC,421.935653,190.18458,8,19,3.471728
10479,47,283.22,7,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,7,NC,198.005997,192.42728,7,20,3.555705
10481,42,3921.57,10,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,5,NC,284.095983,197.923801,6,20,2.234786
10499,120,1089.32,6,IBR/Corr.Iron/Zinc,'block/street taps',Brick,6,NC,229.054707,202.491298,6,19,1.606591
10506,52,2178.65,4,Tiles,'tap inside house',Blocks,2,WC,216.472212,249.299282,6,18,2.290586
10507,64,3921.57,3,Tiles,'tap inside house',Plaster,2,WC,302.352684,233.661693,7,20,3.172957
10509,52,3267.97,4,Tiles,'tap inside house',Plaster,2,WC,188.709789,192.382173,5,19,2.302365
10510,52,4901.96,4,Tiles,'tap inside house',Plaster,3,WC,497.825247,422.758493,10,18,4.58037
10511,54,1416.12,5,Tiles,'tap inside house',Plaster,2,WC,184.900273,195.062885,7,16,1.283498
10517,64,7625.27,1,Tiles,'tap inside house',Plaster,2,WC,288.024004,263.094999,6,19,2.864799
10519,54,4901.96,5,Tiles,'tap inside house',Plaster,2,WC,351.121704,336.059582,5,18,3.238292
10523,64,4901.96,3,Tiles,'tap inside house',Plaster,2,WC,160.72281,159.640633,6,17,2.559646
10525,54,3921.57,3,Tiles,'tap inside house',Plaster,2,WC,345.44513,306.649409,7,18,3.825672
10530,64,5991.29,4,Tiles,'tap inside house',Plaster,2,WC,547.905538,470.559096,7,19,6.491165
10531,64,1851.85,3,Tiles,'tap inside house',Blocks,2,WC,348.370259,318.867649,6,19,1.84929
10532,64,3921.57,5,Tiles,'tap inside house',Plaster,3,WC,511.316487,437.365359,7,18,4.611646
10535,64,7625.27,5,Tiles,'tap inside house',Plaster,2,WC,351.630184,332.836856,6,18,6.086224
10537,52,3267.97,3,Tiles,'tap inside house',Plaster,3,WC,165.178992,162.917609,6,19,1.597455
10538,52,2614.38,5,Tiles,'tap inside house',Plaster,3,WC,637.478176,522.899302,6,18,11.975593
10539,45,9259.26,7,Tiles,'tap inside house',Plaster,3,WC,472.422778,443.730654,6,19,3.662944
10540,64,4901.96,6,Tiles,'tap inside house',Plaster,2,WC,219.333533,209.21357,7,18,0.724075
10547,72,15468.41,8,Tiles,'tap inside house',Plaster,3,WC,394.665911,418.222717,6,19,1.943034
10548,72,3921.57,5,Tiles,'tap inside house',Plaster,3,WC,341.599212,344.617734,8,22,2.147003
10553,72,3050.11,3,Tiles,'tap inside house',Plaster,3,WC,260.16166,249.741919,8,17,2.028197
10557,52,2505.45,4,Tiles,'tap inside house',Plaster,3,WC,246.877583,246.275509,8,19,4.018486
10559,64,7625.27,4,Tiles,'tap inside house',Plaster,2,WC,625.095507,523.661842,6,21,4.232731
10561,64,2832.24,2,Tiles,'tap inside house',Plaster,3,WC,374.891385,330.172578,7,18,5.750063
10563,64,3267.97,4,Tiles,'tap inside house',Plaster,2,WC,250.557463,241.965714,7,17,2.949373
10569,64,2832.24,5,Tiles,'tap inside house',Plaster,2,WC,323.621769,218.537051,7,16,2.621296
10572,64,8474.95,11,Tiles,'tap inside house',Plaster,2,WC,506.849561,400.706517,7,18,3.810107
10573,64,9803.92,5,Tiles,'tap inside house',Plaster,2,WC,289.616049,231.250638,6,18,3.200683
